"gene_id","gRNA_group","pair_type"
"TFIP11","nt","negative_control"
"TFIP11","nt","negative_control"
"TRIOBP","nt","negative_control"
"TRIOBP","nt","negative_control"
"PATZ1","nt","negative_control"
"PATZ1","nt","negative_control"
"SRRD","nt","negative_control"
"SRRD","nt","negative_control"
"HPS4","nt","negative_control"
"LGALS1","nt","negative_control"
"SH3BP1","nt","negative_control"
"HIRA","nt","negative_control"
"GGA1","nt","negative_control"
"GGA1","nt","negative_control"
"GGA1","nt","negative_control"
"SLC25A1","nt","negative_control"
"CRYBB2P1","nt","negative_control"
"ESS2","nt","negative_control"
"TOP3B","nt","negative_control"
"SLC35E4","nt","negative_control"
"PPM1F","nt","negative_control"
"MAPK1","nt","negative_control"
"MAPK1","nt","negative_control"
"PES1","nt","negative_control"
"SNRPD3","nt","negative_control"
"SNRPD3","nt","negative_control"
"PPIL2","nt","negative_control"
"PPIL2","nt","negative_control"
"SPECC1L","nt","negative_control"
"SF3A1","nt","negative_control"
"TBC1D10A","nt","negative_control"
"BCL2L13","nt","negative_control"
"P2RX6","nt","negative_control"
"LZTR1","nt","negative_control"
"LZTR1","nt","negative_control"
"CRKL","nt","negative_control"
"SNAP29","nt","negative_control"
"MED15","nt","negative_control"
"KLHL22","nt","negative_control"
"KLHL22","nt","negative_control"
"KLHL22","nt","negative_control"
"ZDHHC8","nt","negative_control"
"ZDHHC8","nt","negative_control"
"RANBP1","nt","negative_control"
"TRMT2A","nt","negative_control"
"ARVCF","nt","negative_control"
"MKNK2","nt","negative_control"
"MKNK2","rs7256735","candidate"
"POLRMT","nt","negative_control"
"POLRMT","nt","negative_control"
"POLRMT","nt","negative_control"
"POLR2E","nt","negative_control"
"CDC34","nt","negative_control"
"CDC34","nt","negative_control"
"TIMM13","nt","negative_control"
"TIMM13","nt","negative_control"
"TIMM13","nt","negative_control"
"TIMM13","rs7256735","candidate"
"TECR","nt","negative_control"
"TECR","nt","negative_control"
"NDUFB7","nt","negative_control"
"NDUFB7","nt","negative_control"
"HNRNPM","nt","negative_control"
"ATP5F1D","nt","negative_control"
"CIRBP","nt","negative_control"
"MAGEB2","nt","negative_control"
"MAGEB2","nt","negative_control"
"BCL7C","nt","negative_control"
"SETD1A","nt","negative_control"
"SETD1A","nt","negative_control"
"HSD3B7","nt","negative_control"
"FBXL19","nt","negative_control"
"PSMD8","nt","negative_control"
"PSMD8","rs10415219","candidate"
"KCNK6","nt","negative_control"
"KCNK6","rs10415219","candidate"
"MYO9B","nt","negative_control"
"OCEL1","nt","negative_control"
"MZF1","nt","negative_control"
"MAST3","nt","negative_control"
"WASHC2A","nt","negative_control"
"PALMD","nt","negative_control"
"PALMD","nt","negative_control"
"PRTFDC1","nt","negative_control"
"RAB18","nt","negative_control"
"ERMP1","nt","negative_control"
"ABLIM1","nt","negative_control"
"TMED1","nt","negative_control"
"SCD","nt","negative_control"
"PCSK5","nt","negative_control"
"SYDE2","nt","negative_control"
"SYDE2","nt","negative_control"
"CDC7","nt","negative_control"
"SH3GLB1","nt","negative_control"
"ACOT7","nt","negative_control"
"ABL1","nt","negative_control"
"ABL1","nt","negative_control"
"ABL1","nt","negative_control"
"JAK2","nt","negative_control"
"IFT74","nt","negative_control"
"HNRNPH3","nt","negative_control"
"SIRT1","nt","negative_control"
"ZNF184","nt","negative_control"
"ITPR3","nt","negative_control"
"ITPR3","nt","negative_control"
"CDC5L","nt","negative_control"
"HSP90AB1","nt","negative_control"
"HSP90AB1","rs9369425","candidate"
"EFHC1","nt","negative_control"
"TMEM14A","nt","negative_control"
"MRPS18A","nt","negative_control"
"MRPS18A","nt","negative_control"
"MRPS18A","rs9369425","candidate"
"BRPF3","nt","negative_control"
"SRPK1","nt","negative_control"
"FKBP5","nt","negative_control"
"HIVEP1","nt","negative_control"
"NUBP2","nt","negative_control"
"CREM","nt","negative_control"
"WAC","nt","negative_control"
"BAMBI","nt","negative_control"
"SORBS1","nt","negative_control"
"SORBS1","rs75522380","candidate"
"CYP26A1","nt","negative_control"
"IKZF5","nt","negative_control"
"IKZF5","nt","negative_control"
"BTAF1","nt","negative_control"
"BTAF1","nt","negative_control"
"CWF19L1","nt","negative_control"
"WHRN","nt","negative_control"
"WHRN","nt","negative_control"
"TBC1D2","nt","negative_control"
"TBC1D2","nt","negative_control"
"NANS","nt","negative_control"
"NANS","nt","negative_control"
"NANS","nt","negative_control"
"CRAT","nt","negative_control"
"NUP188","nt","negative_control"
"NUP188","nt","negative_control"
"PTGS1","nt","negative_control"
"PTGS1","nt","negative_control"
"PSMD5","nt","negative_control"
"TMEM38B","nt","negative_control"
"TMEM38B","nt","negative_control"
"ARCN1","nt","negative_control"
"HOOK2","nt","negative_control"
"DHPS","nt","negative_control"
"MAP3K1","nt","negative_control"
"MSH2","nt","negative_control"
"SUCO","nt","negative_control"
"SUCO","nt","negative_control"
"CBX5","nt","negative_control"
"CBX5","nt","negative_control"
"CBX5","rs79755767","candidate"
"AAAS","nt","negative_control"
"AAAS","nt","negative_control"
"CDC23","nt","negative_control"
"CDC23","nt","negative_control"
"CDC23","nt","negative_control"
"UPRT","nt","negative_control"
"UPRT","nt","negative_control"
"UPRT","nt","negative_control"
"UPRT","nt","negative_control"
"CDC6","nt","negative_control"
"CDC6","nt","negative_control"
"CDC6","nt","negative_control"
"GABRP","nt","negative_control"
"GABRP","nt","negative_control"
"GABRP","nt","negative_control"
"OR1I1","nt","negative_control"
"HDAC6","nt","negative_control"
"XYLB","nt","negative_control"
"XYLB","nt","negative_control"
"SEC22C","nt","negative_control"
"LRRFIP2","nt","negative_control"
"ECHDC1","nt","negative_control"
"COMT","nt","negative_control"
"CDC45","nt","negative_control"
"NUP50","nt","negative_control"
"MFSD11","nt","negative_control"
"UNC13D","nt","negative_control"
"RFFL","nt","negative_control"
"CLSPN","nt","negative_control"
"AGO1","nt","negative_control"
"MYL6","nt","negative_control"
"EZR","nt","negative_control"
"PHGDH","nt","negative_control"
"SNAP23","nt","negative_control"
"WDR76","nt","negative_control"
"TYRO3","nt","negative_control"
"TYRO3","nt","negative_control"
"TRPM7","nt","negative_control"
"TRPM7","nt","negative_control"
"GEMIN2","nt","negative_control"
"TOX4","nt","negative_control"
"TOX4","nt","negative_control"
"SUPT16H","nt","negative_control"
"HNRNPC","nt","negative_control"
"HNRNPC","nt","negative_control"
"HECTD1","nt","negative_control"
"G2E3","nt","negative_control"
"SCFD1","nt","negative_control"
"SCFD1","nt","negative_control"
"OSGEP","nt","negative_control"
"OSGEP","nt","negative_control"
"SLC7A8","nt","negative_control"
"HAUS4","nt","negative_control"
"HAUS4","nt","negative_control"
"PPP2R3C","nt","negative_control"
"PPP2R3C","nt","negative_control"
"CCDC80","nt","negative_control"
"TMEM101","nt","negative_control"
"TMEM101","nt","negative_control"
"ZC3HC1","nt","negative_control"
"ZFHX4","nt","negative_control"
"ORC6","nt","negative_control"
"SPAG7","nt","negative_control"
"SPAG7","nt","negative_control"
"SPAG7","nt","negative_control"
"NLRP1","nt","negative_control"
"ALKBH5","nt","negative_control"
"CDV3","nt","negative_control"
"TF","nt","negative_control"
"SEL1L3","nt","negative_control"
"SEL1L3","nt","negative_control"
"FH","nt","negative_control"
"FH","nt","negative_control"
"FH","nt","negative_control"
"MAP3K20","nt","negative_control"
"MAP3K20","nt","negative_control"
"MAP3K20","nt","negative_control"
"CMTM6","nt","negative_control"
"CMTM6","nt","negative_control"
"CMTM6","nt","negative_control"
"TXNL1","nt","negative_control"
"WDR7","nt","negative_control"
"DLD","nt","negative_control"
"DLD","nt","negative_control"
"PUS7","nt","negative_control"
"OSBPL8","nt","negative_control"
"RBM27","nt","negative_control"
"EXOC1","nt","negative_control"
"NAT14","nt","negative_control"
"NAT14","nt","negative_control"
"NAT14","nt","negative_control"
"DLL3","nt","negative_control"
"DLL3","nt","negative_control"
"DLL3","nt","negative_control"
"PLEKHG2","nt","negative_control"
"PLEKHG2","nt","negative_control"
"KIF4A","nt","negative_control"
"GLG1","nt","negative_control"
"PDPR","nt","negative_control"
"USP48","nt","negative_control"
"MCOLN1","nt","negative_control"
"CERS4","nt","negative_control"
"PABPC4","nt","negative_control"
"GOLGA3","nt","negative_control"
"ZNF268","nt","negative_control"
"GNPTG","nt","negative_control"
"FLT3LG","nt","negative_control"
"DNAJB11","nt","negative_control"
"SPG21","nt","negative_control"
"PDCD7","nt","negative_control"
"TFAP4","nt","negative_control"
"TFAP4","nt","negative_control"
"TFAP4","nt","negative_control"
"MUL1","nt","negative_control"
"MUL1","nt","negative_control"
"LYZ","nt","negative_control"
"LYZ","nt","negative_control"
"STRN4","nt","negative_control"
"ICAM1","nt","negative_control"
"MAEA","nt","negative_control"
"NUDC","nt","negative_control"
"NDUFB2","nt","negative_control"
"NDUFB2","nt","negative_control"
"MRPS33","nt","negative_control"
"YPEL3","nt","negative_control"
"YPEL3","rs34286592","candidate"
"CCNK","nt","negative_control"
"PAPOLA","nt","negative_control"
"SPTLC1","nt","negative_control"
"SLC9A1","nt","negative_control"
"SLC9A1","nt","negative_control"
"SLC9A1","nt","negative_control"
"BLVRB","nt","negative_control"
"LTBP4","nt","negative_control"
"GPATCH2L","nt","negative_control"
"RCOR1","nt","negative_control"
"RCOR1","rs11622216","candidate"
"DHX32","nt","negative_control"
"ARHGAP4","nt","negative_control"
"ARHGAP4","nt","negative_control"
"NECAP1","nt","negative_control"
"ZBTB25","nt","negative_control"
"MLF2","nt","negative_control"
"MLF2","nt","negative_control"
"MLF2","nt","negative_control"
"MLF2","rs9669611","candidate"
"MLF2","rs11525582","candidate"
"BIRC5","nt","negative_control"
"RBM41","nt","negative_control"
"GANAB","nt","negative_control"
"HEPH","nt","negative_control"
"GRAMD1A","nt","negative_control"
"GRAMD1A","nt","negative_control"
"ZNF302","nt","negative_control"
"FXYD5","nt","negative_control"
"FXYD5","nt","negative_control"
"IGBP1","nt","negative_control"
"FUS","nt","negative_control"
"ERP29","nt","negative_control"
"ERP29","nt","negative_control"
"BRAP","nt","negative_control"
"PEBP1","nt","negative_control"
"TRMT6","nt","negative_control"
"KIF16B","nt","negative_control"
"KIF16B","nt","negative_control"
"SIRT4","nt","negative_control"
"SIRT4","nt","negative_control"
"SIRT4","rs7964008","candidate"
"PXN","nt","negative_control"
"PXN","rs7964008","candidate"
"RPLP0","nt","negative_control"
"RPLP0","rs7964008","candidate"
"GCN1","nt","negative_control"
"GCN1","rs7964008","candidate"
"TASP1","nt","negative_control"
"TASP1","nt","negative_control"
"KDM2B","nt","negative_control"
"KDM2B","nt","negative_control"
"TMEM230","nt","negative_control"
"TMEM230","nt","negative_control"
"SLC8B1","nt","negative_control"
"SLC23A2","nt","negative_control"
"ANAPC5","nt","negative_control"
"ANAPC5","nt","negative_control"
"ESF1","nt","negative_control"
"MAPKAPK5","nt","negative_control"
"RPL6","nt","negative_control"
"RPL6","nt","negative_control"
"SNX5","nt","negative_control"
"TESC","nt","negative_control"
"DYNLL1","nt","negative_control"
"DYNLL1","rs7964008","candidate"
"KIZ","nt","negative_control"
"XRN2","nt","negative_control"
"XRN2","nt","negative_control"
"MAVS","nt","negative_control"
"MAVS","nt","negative_control"
"NSFL1C","nt","negative_control"
"FKBP1A","nt","negative_control"
"SMOX","nt","negative_control"
"SMOX","nt","negative_control"
"ATRN","nt","negative_control"
"CRLS1","nt","negative_control"
"CRLS1","nt","negative_control"
"ARHGAP28","nt","negative_control"
"ARHGAP28","nt","negative_control"
"KIF9","nt","negative_control"
"COQ9","nt","negative_control"
"TGDS","nt","negative_control"
"TGDS","nt","negative_control"
"TGDS","nt","negative_control"
"ANKRD10","nt","negative_control"
"ANKRD10","nt","negative_control"
"DOCK9","nt","negative_control"
"EPB41L1","nt","negative_control"
"PDRG1","nt","negative_control"
"TPX2","nt","negative_control"
"DNMT3B","nt","negative_control"
"DNMT3B","nt","negative_control"
"EDEM2","nt","negative_control"
"EDEM2","nt","negative_control"
"GNA11","nt","negative_control"
"KHSRP","nt","negative_control"
"DDX18","nt","negative_control"
"DDX18","nt","negative_control"
"DDX18","nt","negative_control"
"PTPN4","nt","negative_control"
"ALG6","nt","negative_control"
"METTL2A","nt","negative_control"
"RFX2","nt","negative_control"
"RFX2","nt","negative_control"
"AAMDC","nt","negative_control"
"AAMDC","nt","negative_control"
"PIR","nt","negative_control"
"CASS4","nt","negative_control"
"CASS4","nt","negative_control"
"CASS4","nt","negative_control"
"AURKA","nt","negative_control"
"AURKA","nt","negative_control"
"ERGIC2","nt","negative_control"
"DNM1L","nt","negative_control"
"GNAS","nt","negative_control"
"GNAS","nt","negative_control"
"GNAS","nt","negative_control"
"GNAS","rs163803","candidate"
"KLHL42","nt","negative_control"
"KLHL42","nt","negative_control"
"KLHL42","nt","negative_control"
"SF3B2","nt","negative_control"
"SF3B2","nt","negative_control"
"SF3B2","nt","negative_control"
"GMCL1","nt","negative_control"
"RTRAF","nt","negative_control"
"TXNDC16","nt","negative_control"
"L2HGDH","nt","negative_control"
"L2HGDH","nt","negative_control"
"ADD1","nt","negative_control"
"NOP14","nt","negative_control"
"SH3BP2","nt","negative_control"
"SH3BP2","nt","negative_control"
"OGFOD1","nt","negative_control"
"OGFOD1","nt","negative_control"
"LPCAT2","nt","negative_control"
"UIMC1","nt","negative_control"
"UIMC1","nt","negative_control"
"PSMC5","nt","negative_control"
"PSMC5","rs76708468","candidate"
"PGS1","nt","negative_control"
"PGS1","nt","negative_control"
"ATXN7L3","nt","negative_control"
"ATXN7L3","nt","negative_control"
"PIGS","nt","negative_control"
"PIGS","rs35531439","candidate"
"NLK","nt","negative_control"
"BAX","nt","negative_control"
"BAX","nt","negative_control"
"BAX","rs580811","candidate"
"SRRT","nt","negative_control"
"FTL","nt","negative_control"
"FTL","rs580811","candidate"
"ACHE","nt","negative_control"
"ACHE","nt","negative_control"
"TRIP6","nt","negative_control"
"PPP1R15A","nt","negative_control"
"PPP1R15A","rs580811","candidate"
"MTMR2","nt","negative_control"
"ACOX3","nt","negative_control"
"ALG9","nt","negative_control"
"ALG9","nt","negative_control"
"ZW10","11:114087665_TTTA_T","candidate"
"HUWE1","nt","negative_control"
"TXLNG","nt","negative_control"
"ZFAND6","nt","negative_control"
"ZFAND6","nt","negative_control"
"ERO1B","nt","negative_control"
"TMED2","nt","negative_control"
"TMED2","nt","negative_control"
"RBM22","nt","negative_control"
"RBM22","nt","negative_control"
"ITPKC","nt","negative_control"
"HBQ1","nt","negative_control"
"MRPL28","nt","negative_control"
"SEPHS1","nt","negative_control"
"SNX10","nt","negative_control"
"EIF2AK1","nt","negative_control"
"EIF2AK1","nt","negative_control"
"EIF2AK1","rs836534","candidate"
"IPO11","nt","negative_control"
"IPO11","nt","negative_control"
"DIMT1","nt","negative_control"
"DIMT1","nt","negative_control"
"DIMT1","nt","negative_control"
"NFX1","nt","negative_control"
"NFX1","nt","negative_control"
"CHMP5","nt","negative_control"
"CHMP5","nt","negative_control"
"B4GALT1","nt","negative_control"
"B4GALT1","nt","negative_control"
"B4GALT1","nt","negative_control"
"DNAJA1","nt","negative_control"
"MAST2","nt","negative_control"
"MAST2","nt","negative_control"
"RAD54L","nt","negative_control"
"POMGNT1","nt","negative_control"
"POMGNT1","nt","negative_control"
"POMGNT1","nt","negative_control"
"USP40","nt","negative_control"
"CHERP","nt","negative_control"
"MGST2","nt","negative_control"
"ORC1","nt","negative_control"
"EPS15","nt","negative_control"
"DDHD2","nt","negative_control"
"DDHD2","nt","negative_control"
"MTIF2","nt","negative_control"
"CPNE3","nt","negative_control"
"CPNE3","nt","negative_control"
"CPNE3","nt","negative_control"
"ZNF213","nt","negative_control"
"ABCB1","nt","negative_control"
"MAP3K4","nt","negative_control"
"MAP3K4","nt","negative_control"
"WDFY1","nt","negative_control"
"WDR47","nt","negative_control"
"WDR47","nt","negative_control"
"WDR47","nt","negative_control"
"SEH1L","nt","negative_control"
"HACE1","nt","negative_control"
"HACE1","nt","negative_control"
"PREP","nt","negative_control"
"SCAMP1","nt","negative_control"
"MECOM","nt","negative_control"
"MECOM","nt","negative_control"
"MYNN","nt","negative_control"
"ATRX","nt","negative_control"
"BCORL1","nt","negative_control"
"BCORL1","nt","negative_control"
"BCORL1","nt","negative_control"
"CD82","nt","negative_control"
"CD59","nt","negative_control"
"CD59","nt","negative_control"
"CD59","rs11032440","candidate"
"CAD","nt","negative_control"
"MAPRE3","nt","negative_control"
"HADHA","nt","negative_control"
"HADHA","nt","negative_control"
"RAB10","nt","negative_control"
